First Term Gpa,Second Term Gpa,First Language,Funding,School,Fast Track,Coop,Residency,Gender,Previous Education,Age Group,High School Average Mark,Math Score,English Grade,FirstYearPersistence
2.82,2.02,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,72.94,25.61,4.0,1.0
2.095238,2.045455,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,69.99,22.0,3.0,1.0
3.73913,3.211538,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,83.81,36.99,8.0,1.0
2.861111,1.478261,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,68.0,30.0,10.0,1.0
3.236842,1.233333,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,74.0,32.0,9.0,1.0
4.0,4.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,86.0,36.0,9.0,1.0
3.809524,3.652174,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,88.0,27.0,9.0,1.0
2.608696,2.846154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.01,32.08,10.0,1.0
4.159091,4.421053,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,92.0,23.0,9.0,1.0
2.611111,2.470588,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,75.76,31.9,9.0,1.0
2.75,3.125,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,78.39,30.18333333333333,10.0,1.0
2.35,2.403846,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,79.89,31.3,8.0,1.0
1.857143,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,76.0,27.0,7.0,1.0
2.791667,2.357143,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,79.3,48.0,8.0,1.0
3.152174,3.0,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,84.34,31.54,10.0,1.0
2.5625,3.0625,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,76.33,36.545,8.0,1.0
3.6875,4.047619,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,86.56,49.0,10.0,1.0
3.458333,3.727273,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,88.22,40.0,10.0,1.0
2.46875,0.933333,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,69.0,18.0,1.0,1.0
4.125,3.903846,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,90.02,43.09,10.0,1.0
2.852941,3.113636,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,79.18,30.65,10.0,1.0
3.03125,2.125,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,79.6,39.0,8.0,1.0
2.104167,3.090909,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,75.0,22.0,7.0,1.0
3.761905,3.217391,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,89.0,30.0,10.0,1.0
3.891304,4.142857,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,87.69,42.0,8.0,1.0
3.975,3.894737,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,95.0,25.0,9.0,1.0
3.333333,2.660714,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.34,34.4,4.0,1.0
3.625,2.892857,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,81.62,35.47,8.0,1.0
4.043478,3.9,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,92.0,43.52,10.0,1.0
3.605263,2.818182,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,59.0,27.89,9.0,1.0
2.75,2.382353,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,79.94,48.0,9.0,1.0
2.28,3.375,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,77.0,26.0,9.0,1.0
4.347826,3.452381,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,87.74,31.53,9.0,1.0
3.020833,3.846154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,88.06,43.39,10.0,1.0
3.934783,3.68,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,85.92,34.33,8.0,1.0
4.369565,4.357143,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,6.0,83.97,49.0,4.0,1.0
0.625,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,67.38,26.0,9.0,1.0
3.794118,3.818182,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,91.12,42.26,10.0,1.0
3.083333,3.25,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,82.15,36.83,8.0,1.0
2.5,1.833333,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,29.0,7.0,1.0
3.347826,3.136364,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,94.0,44.0,7.0,1.0
3.673913,3.2,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,76.0,30.0,7.0,1.0
2.826087,1.807692,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,71.49,30.15,9.0,1.0
3.428571,1.433333,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,89.0,49.0,7.0,1.0
3.166667,2.5,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,80.0,26.0,10.0,1.0
3.2,2.595238,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,24.0,7.0,1.0
2.675,3.333333,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,74.02,29.65,9.0,1.0
2.5625,2.681818,3.0,8.0,6.0,2.0,2.0,1.0,1.0,0.0,4.0,81.17,47.0,8.0,1.0
3.571429,2.788462,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,87.0,39.0,9.0,1.0
1.5,1.6,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,78.0,31.0,9.0,1.0
3.326087,3.519231,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,85.35,38.83,8.0,1.0
4.204545,3.98,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,87.02,48.0,8.0,1.0
2.159091,2.865385,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,77.07,31.73,10.0,1.0
3.607143,3.423077,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,89.0,37.33,3.0,1.0
1.5,2.444444,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,85.0,18.0,7.0,1.0
3.6,3.1,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,31.0,9.0,1.0
2.725,2.195652,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,82.0,43.0,9.0,1.0
0.409091,1.7,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,68.24,32.0,4.0,1.0
3.652174,3.807692,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,90.32,46.74,8.0,1.0
3.4375,2.978261,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,69.0,17.0,4.0,1.0
4.065217,3.717391,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,86.93,49.0,9.0,1.0
2.475,1.416667,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,71.0,31.0,9.0,1.0
3.022727,2.5,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,22.0,9.0,1.0
4.272727,4.25,3.0,8.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,85.47,48.0,8.0,1.0
3.86,3.961538,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,95.0,42.0,9.0,1.0
3.7,3.380952,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,77.45,30.54,9.0,1.0
3.875,3.416667,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,85.25,48.0,8.0,1.0
4.090909,3.861111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,5.0,81.0,28.0,9.0,1.0
4.195652,4.119048,3.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,7.0,88.88,47.0,10.0,1.0
3.56,3.190476,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,71.0,29.0,9.0,1.0
2.613636,2.87931,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,76.33,39.34,8.0,1.0
2.642857,2.725,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,81.0,23.0,9.0,1.0
3.090909,2.772727,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,83.0,32.0,9.0,1.0
2.92,2.928571,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,26.0,9.0,1.0
3.456522,2.557692,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,79.33,27.44,7.0,1.0
2.380952,2.130435,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,31.0,9.0,1.0
3.75,3.694444,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,84.0,42.0,9.0,1.0
3.804348,3.519231,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,89.24,38.09,10.0,1.0
3.880952,3.568182,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,89.0,38.0,9.0,1.0
2.86,2.375,3.0,4.0,6.0,2.0,1.0,2.0,2.0,0.0,1.0,69.95,19.0,8.0,1.0
3.934783,3.72,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,4.0,86.98,37.98,10.0,1.0
3.194444,3.519231,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,86.93,37.32,7.0,1.0
3.568182,2.931818,3.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,85.78,41.0,8.0,1.0
2.73913,2.307692,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,75.5,37.33,8.0,1.0
1.782609,1.891304,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,74.55,43.0,8.0,1.0
2.2,2.59375,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,4.0,75.09,27.0,9.0,1.0
2.5,3.045455,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,75.66,41.23,8.0,1.0
3.94,2.695652,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,48.0,4.0,1.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,62.0345,21.0,9.0,1.0
3.891304,4.019231,1.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,4.0,89.11,32.92,9.0,1.0
4.0,3.904762,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,94.0,31.31,9.0,1.0
2.947368,2.586957,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,69.1,28.08,3.0,1.0
2.642857,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,69.0,43.0,8.0,1.0
3.368421,3.12,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,79.0,28.72,9.0,1.0
3.266667,2.44,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,76.7,29.19,8.0,1.0
3.236842,2.763158,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,81.1,22.0,8.0,1.0
1.928571,2.043478,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,68.0,11.0,3.0,1.0
2.0,1.210526,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,74.0,24.0,9.0,1.0
2.470588,2.18,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,65.82,22.0,8.0,1.0
3.630435,3.833333,1.0,8.0,6.0,2.0,2.0,1.0,1.0,0.0,6.0,91.11,46.0,8.0,1.0
2.727273,2.295455,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,72.91,31.0,7.0,1.0
3.119048,3.041667,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,74.0,36.0,8.0,1.0
0.0,2.125,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,71.0,19.0,9.0,1.0
3.675,3.5,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,85.37,37.16,8.0,1.0
2.6,2.605263,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,73.99,36.99,10.0,1.0
2.826087,1.725,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,71.0,17.0,9.0,1.0
1.192308,1.214286,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,52.0,29.0,4.0,1.0
2.894737,2.46,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,75.98,36.68,10.0,1.0
3.391304,3.1,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,79.65,34.46,4.0,1.0
3.395833,3.478261,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,4.0,84.62,36.77,9.0,1.0
3.675,3.931818,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,90.03,37.68,7.0,1.0
2.04,1.875,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,71.64,24.0,4.0,1.0
3.595238,3.340909,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,79.0,34.0,9.0,1.0
3.961538,4.108696,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,88.73,43.93,10.0,1.0
4.076923,3.108696,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,92.0,45.0,9.0,1.0
4.403846,4.434783,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,93.42,42.37,9.0,1.0
4.166667,4.111111,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,94.0,34.16,9.0,1.0
4.28,4.340909,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,72.0,42.0,9.0,1.0
1.676471,1.733333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,81.0,31.0,9.0,1.0
1.9,2.071429,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.45,22.0,8.0,1.0
3.979167,3.589286,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,87.11,39.15,4.0,1.0
2.26,1.8,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,80.0,22.0,3.0,1.0
3.3,3.275,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,77.0,16.0,9.0,1.0
2.978261,2.134615,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,88.0,27.0,9.0,1.0
3.475,3.454545,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,4.0,84.42,35.09,8.0,1.0
4.354167,4.340909,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,96.0,41.0,9.0,1.0
3.131579,2.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,68.0,13.0,9.0,1.0
3.431818,1.795455,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,78.0,21.0,7.0,1.0
3.043478,3.08,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,81.06,36.675,8.0,1.0
2.32,2.45,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,81.0,30.0,7.0,1.0
3.333333,3.46,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,83.53,35.67,9.0,1.0
3.309524,2.868421,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,80.81,30.0,10.0,1.0
3.979167,4.227273,3.0,8.0,6.0,2.0,2.0,1.0,2.0,1.0,6.0,84.0,48.0,8.0,1.0
2.204545,2.347826,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,62.27,18.0,7.0,1.0
2.880952,2.47619,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,68.0,21.0,7.0,1.0
2.454545,1.84375,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,72.0,31.0,7.0,1.0
4.434783,4.5,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,93.0,44.0,9.0,1.0
3.659091,3.526316,1.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,6.0,87.89,37.25,8.0,1.0
4.217391,4.270833,3.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,90.32,47.74,10.0,1.0
4.369565,4.357143,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,91.0,49.0,7.0,1.0
3.56,1.309524,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,83.0,24.0,7.0,1.0
3.869565,3.291667,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,83.16,33.8,10.0,1.0
3.8,3.795455,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,86.1,34.6,7.0,1.0
2.833333,2.28,3.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,84.0,48.0,8.0,1.0
3.608696,2.630435,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,83.25,44.0,4.0,1.0
2.916667,3.416667,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,75.83,34.0,10.0,1.0
2.934783,2.846154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,76.05,35.05,8.0,1.0
3.090909,2.981481,1.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,4.0,82.35,37.23,8.0,1.0
3.630435,4.02381,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,92.39,45.0,7.0,1.0
2.913043,3.173077,3.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,5.0,82.49,40.275,8.0,1.0
2.547619,2.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.93,14.0,7.0,1.0
3.5,3.022727,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,80.0,22.0,9.0,1.0
3.238095,3.230769,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,82.53,32.0,8.0,1.0
3.270833,3.410714,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,81.56,33.78,8.0,1.0
2.318182,1.552632,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,23.0,4.0,1.0
4.021739,3.952381,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,92.17,43.0,8.0,1.0
4.363636,4.184211,1.0,8.0,6.0,2.0,2.0,1.0,2.0,0.0,7.0,91.29,39.0,10.0,1.0
4.052632,3.222222,1.0,2.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,87.0,38.0,9.0,1.0
3.380952,2.840909,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,4.0,91.0,48.0,7.0,1.0
2.5,2.452381,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,73.78,26.5,7.0,1.0
4.309524,4.357143,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,84.0,43.0,9.0,1.0
1.75,1.071429,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,72.43,32.26,8.0,1.0
2.964286,3.111111,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,86.0,34.98,9.0,1.0
3.368421,2.152174,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,74.0,24.0,4.0,1.0
3.28,3.166667,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,90.0,31.0,9.0,1.0
1.477273,1.5,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,74.26,15.0,10.0,1.0
2.357143,2.45,3.0,2.0,6.0,2.0,2.0,1.0,1.0,0.0,2.0,86.0,30.0,7.0,1.0
4.045455,4.236842,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,92.0,38.0,9.0,1.0
4.0,3.666667,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,86.0,28.02,9.0,1.0
3.6,3.022727,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,86.38,36.57,8.0,1.0
3.571429,2.477273,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,4.0,81.66,28.91,4.0,1.0
3.852941,4.029412,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,7.0,82.81,34.0,9.0,1.0
1.964286,2.868421,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,71.9,44.0,10.0,1.0
3.4,3.096154,3.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,89.71,46.0,10.0,1.0
3.204545,3.875,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,74.12,23.0,9.0,1.0
3.76,2.98,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,84.98,34.5,7.0,1.0
4.23913,4.021739,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,107.0,38.22,9.0,1.0
3.619048,3.565217,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,88.0,33.0,9.0,1.0
3.863636,3.840909,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,8.0,92.09,41.77,10.0,1.0
2.472222,2.547619,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,71.89,27.35,7.0,1.0
2.941176,0.78125,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,23.615,9.0,1.0
3.613636,2.795455,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,88.0,46.0,8.0,1.0
3.375,3.047619,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,88.12,48.0,9.0,1.0
3.413043,2.98,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,83.78,31.57,10.0,1.0
3.847826,3.652174,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,88.52,47.0,8.0,1.0
3.62,4.145833,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,84.47,30.0,9.0,1.0
1.736842,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,64.0,19.0,7.0,1.0
3.652174,3.454545,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,80.42,33.49,8.0,1.0
4.391304,4.192308,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,92.0,42.31,10.0,1.0
3.057692,3.4,1.0,9.0,6.0,2.0,2.0,1.0,2.0,0.0,7.0,67.0,31.0,9.0,1.0
2.608696,2.403846,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,70.38,23.0,8.0,1.0
1.833333,0.75,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,67.47,16.0,3.0,1.0
4.095238,4.333333,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,97.0,44.89,10.0,1.0
4.304348,4.24,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,4.0,85.78,41.9,9.0,1.0
1.307692,1.15,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,1.0,63.0,18.0,7.0,1.0
3.304348,2.403846,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,75.48,28.79,7.0,1.0
4.153846,4.021739,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,81.92,48.0,8.0,1.0
2.214286,1.638889,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,61.0,23.0,7.0,1.0
2.263158,1.863636,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,63.0,16.0,7.0,1.0
2.425,2.565217,3.0,4.0,6.0,2.0,1.0,2.0,1.0,0.0,2.0,62.0,37.0,4.0,1.0
3.4375,3.192308,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,78.28,30.52,10.0,1.0
2.477273,1.54,3.0,4.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,69.88,31.15,9.0,1.0
3.847826,2.826923,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,80.83,33.16,10.0,1.0
3.630435,3.769231,3.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,5.0,95.0,44.53,8.0,1.0
4.0,3.5,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,90.55,39.57,9.0,1.0
3.477273,3.596154,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,89.86,42.72,10.0,1.0
1.352941,2.464286,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,6.0,62.0,22.0,3.0,1.0
3.0,3.16,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,4.0,82.01,41.17,8.0,1.0
1.928571,2.807692,3.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,67.0,44.0,8.0,1.0
4.363636,4.431818,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,5.0,87.95,47.0,9.0,1.0
2.947368,2.388889,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,76.0,16.0,9.0,1.0
2.552632,1.615385,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,78.0,29.0,9.0,1.0
4.090909,4.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,90.0,31.0,9.0,1.0
3.5625,3.729167,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,93.1,47.0,8.0,1.0
0.0,1.727273,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,89.0,14.0,3.0,1.0
3.525,3.021739,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,88.0,36.0,9.0,1.0
2.75,3.0,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,76.87,37.94,8.0,1.0
2.916667,2.35,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,78.0,40.0,8.0,1.0
3.608696,3.611111,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,85.0,40.0,9.0,1.0
2.657895,1.5625,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,27.0,9.0,1.0
4.347826,4.06,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,102.0,30.48,9.0,1.0
2.86,2.375,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,76.77,37.33,10.0,1.0
2.8,2.75,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,86.0,20.0,7.0,1.0
3.547619,3.022727,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,21.0,8.0,1.0
2.681818,2.340909,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,76.71,36.73,10.0,1.0
3.25,2.673077,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,71.0,36.0,4.0,1.0
